Id,ModuleName,GlobalId,TableName,ColumnName,Description,Version,ColumnType
5cf3a67c-b6da-401a-9977-90c87290b350,Common,1439,RefPDActivityLevel,,,10,
cd5a901d-9a5b-48ed-9df4-7145dd610058,Common,,RefPDActivityTargetAudience,Code,,--dbtable--,System.String
956a0bec-3b52-4fe1-bcdf-5e2756a11ea5,Common,,RefPDActivityTargetAudience,Definition,,--dbtable--,System.String
8a4960d3-043a-4145-bde9-c763ee4d4ec9,Common,,RefPDActivityTargetAudience,Description,,--dbtable--,System.String
bea3109f-a9c2-4995-a83b-8ed3630c1edd,Common,,RefPDActivityTargetAudience,RecordEndDateTime,,--dbtable--,System.DateTime?
9d1edb8e-1138-446e-af3a-e28800c30873,Common,,RefPDActivityTargetAudience,RecordStartDateTime,,--dbtable--,System.DateTime?
699ee598-1423-422d-a83d-b85162e71db3,Common,,RefPDActivityTargetAudience,RefJurisdictionId,,--dbtable--,Guid?
d43ba61e-e929-455a-afae-fa78432a5926,Common,,RefPDActivityTargetAudience,RefPDActivityTargetAudienceId,,--dbtable--,Guid
cce91dd2-1880-4d84-b3fb-daec1493e27a,Common,,RefPDActivityTargetAudience,SortOrder,,--dbtable--,System.Decimal?
c599e67e-631d-4a55-b3bd-bcd8b91e8524,Common,1492,RefPDActivityTargetAudience,,,10,
36cf7d87-70e4-49a0-a6f8-2df145c25c4c,Common,,RefPDActivityType,Code,,--dbtable--,System.String
554a045b-2018-4a10-8a33-11fbee492aa0,Common,,RefPDActivityType,Definition,,--dbtable--,System.String
3728347a-63e0-41d5-93e5-f5d540650fd8,Common,,RefPDActivityType,Description,,--dbtable--,System.String
eb09fa1e-3b8e-409c-866b-5155312d5d43,Common,,RefPDActivityType,RecordEndDateTime,,--dbtable--,System.DateTime?
4d1c3031-0224-473f-aca7-e2b801065b95,Common,,RefPDActivityType,RecordStartDateTime,,--dbtable--,System.DateTime?
0c846e7f-0cda-4c27-a3c1-44e61dbdd5e0,Common,,RefPDActivityType,RefJurisdictionId,,--dbtable--,Guid?
d02ddeae-2285-4e83-a5f1-5ac535f5808c,Common,,RefPDActivityType,RefPDActivityTypeId,,--dbtable--,Guid
51f8926b-889a-4c53-9971-18caac542aa6,Common,,RefPDActivityType,SortOrder,,--dbtable--,System.Decimal?
5168b52a-5432-4a1b-b19d-5dee5145864d,Common,1442,RefPDActivityType,,,10,
02d1ba14-ce80-42ad-b6e4-a57f2d0234ae,Common,,RefPDAudienceType,Code,,--dbtable--,System.String
10edea57-3a35-47c1-a425-59554dd1d857,Common,,RefPDAudienceType,Definition,,--dbtable--,System.String
1bd158e9-0eb2-4668-8ead-92cacf07e87f,Common,,RefPDAudienceType,Description,,--dbtable--,System.String
2ac6c74f-4b1c-420f-95f4-0b39bb592059,Common,,RefPDAudienceType,RecordEndDateTime,,--dbtable--,System.DateTime?
a5699c5e-2134-465a-a91b-081c63b333e3,Common,,RefPDAudienceType,RecordStartDateTime,,--dbtable--,System.DateTime?
dbfc9bda-3b47-4156-a7e6-2f04ee936600,Common,,RefPDAudienceType,RefJurisdictionId,,--dbtable--,Guid?
3edaad4f-e00e-43ea-9329-1bdb2079fcb0,Common,,RefPDAudienceType,RefPDAudienceTypeId,,--dbtable--,Guid
762686bf-8ec2-4eb0-b9c1-495d095ad728,Common,,RefPDAudienceType,SortOrder,,--dbtable--,System.Decimal?
5bc9f54a-e533-494a-9f86-3f179227c05c,Common,1430,RefPDAudienceType,,,10,
547c1bf3-4255-489f-831a-13bbdd8fb762,Common,,RefPDDeliveryMethod,Code,,--dbtable--,System.String
b252f49a-59bd-46a8-9dff-45c30db79941,Common,,RefPDDeliveryMethod,Definition,,--dbtable--,System.String
a73338db-dc8b-4cc7-b667-96102f227894,Common,,RefPDDeliveryMethod,Description,,--dbtable--,System.String
a981ec8e-bb9d-471a-8072-c9db2d57dfc1,Common,,RefPDDeliveryMethod,RecordEndDateTime,,--dbtable--,System.DateTime?
bdb5fa0f-a793-4575-ac24-2c21861db443,Common,,RefPDDeliveryMethod,RecordStartDateTime,,--dbtable--,System.DateTime?
4eb07b48-e5ae-40d2-8ad7-5bbd7fc8af4f,Common,,RefPDDeliveryMethod,RefJurisdictionId,,--dbtable--,Guid?
3797f421-e9ec-4f86-8381-2410515a6f8f,Common,,RefPDDeliveryMethod,RefPDDeliveryMethodId,,--dbtable--,Guid
82fb8d70-b9d4-4428-8408-252a067d10a5,Common,,RefPDDeliveryMethod,SortOrder,,--dbtable--,System.Decimal?
b93b1bbb-2676-4f5b-ae47-68c67b1fcf28,Common,1431,RefPDDeliveryMethod,,,10,
458efeec-cac6-4add-b60b-534477298f9d,Common,,RefPDInstructionalDeliveryMode,Code,,--dbtable--,System.String
b22a7b50-69b8-45af-bf29-bbc541d7464e,Common,,RefPDInstructionalDeliveryMode,Definition,,--dbtable--,System.String
c4441203-7356-4001-9f5b-50a0b69bd666,Common,,RefPDInstructionalDeliveryMode,Description,,--dbtable--,System.String
e3621036-0709-4933-889e-c37139faa200,Common,,RefPDInstructionalDeliveryMode,RecordEndDateTime,,--dbtable--,System.DateTime?
93cf65e0-517a-4603-b019-65743080adbb,Common,,RefPDInstructionalDeliveryMode,RecordStartDateTime,,--dbtable--,System.DateTime?
64dc4869-3431-4205-b25c-b992060d7c8a,Common,,RefPDInstructionalDeliveryMode,RefJurisdictionId,,--dbtable--,Guid?
a09b1814-4a8f-4186-b858-1c1993b49eeb,Common,,RefPDInstructionalDeliveryMode,RefPDInstructionalDeliveryModeId,,--dbtable--,Guid
02afc33f-1c9b-4452-8dca-648dc0f27691,Common,,RefPDInstructionalDeliveryMode,SortOrder,,--dbtable--,System.Decimal?
e9fee165-fb81-46fc-95e0-262d843f9f35,Common,1458,RefPDInstructionalDeliveryMode,,,10,
5cee221f-f9e8-4e03-8c55-c0c2e04be8b5,Common,,RefPDSessionStatus,Code,,--dbtable--,System.String
3d236a0b-73d8-4680-bd9e-fec35a34ecea,Common,,RefPDSessionStatus,Definition,,--dbtable--,System.String
9f78c432-156f-4e32-b98d-17ea53bee870,Common,,RefPDSessionStatus,Description,,--dbtable--,System.String
30867c2f-9b5e-40ce-8832-1b8d79ab8a64,Common,,RefPDSessionStatus,RecordEndDateTime,,--dbtable--,System.DateTime?
034e0eb6-23da-4570-afe4-ba2741df9fab,Common,,RefPDSessionStatus,RecordStartDateTime,,--dbtable--,System.DateTime?
b75c7613-7754-4fdd-a60a-231fcf5e67ac,Common,,RefPDSessionStatus,RefJurisdictionId,,--dbtable--,Guid?
c99e19bb-c48c-4875-954c-231c267e0a99,Common,,RefPDSessionStatus,RefPDSessionStatusId,,--dbtable--,Guid
a321b616-00df-4edf-94a5-5a4ceca2b17e,Common,,RefPDSessionStatus,SortOrder,,--dbtable--,System.Decimal?
9f83317e-2553-429d-9919-23362f6123ae,Common,1457,RefPDSessionStatus,,,10,
21682ec9-a1bf-416a-a0ea-076beb79dfb2,Common,,RefPersonalInformationType,Code,,--dbtable--,System.String
c7941cfd-a983-41be-a326-7303a1480c14,Common,,RefPersonalInformationType,Definition,,--dbtable--,System.String
b39ed69c-1899-4e25-9382-6f4b35ae89bb,Common,,RefPersonalInformationType,Description,,--dbtable--,System.String
fb56e038-8a7b-4ebc-8280-1eae14badf4a,Common,,RefPersonalInformationType,RecordEndDateTime,,--dbtable--,System.DateTime?
2587fc9e-9486-465a-a38f-7e3a32cdd6d1,Common,,RefPersonalInformationType,RecordStartDateTime,,--dbtable--,System.DateTime?
1db3e078-8bd8-46e6-b0ee-ee66c3533e45,Common,,RefPersonalInformationType,RefJurisdictionId,,--dbtable--,Guid?
548a8472-eaf2-4c3e-815f-15220e8ebd02,Common,,RefPersonalInformationType,RefPersonalInformationTypeId,,--dbtable--,Guid
149dd522-31e5-4b55-8f91-5cbb8c67bcae,Common,,RefPersonalInformationType,SortOrder,,--dbtable--,System.Decimal?
c4886031-a1e0-480d-837b-1eda6e93861b,Common,1945,RefPersonalInformationType,,,10,
7934f92d-7889-4521-a5b8-ed28f5ef3119,Common,,RefPersonalInformationVerification,Code,,--dbtable--,System.String
9820d2bf-e985-464c-9abd-99d5c28c970b,Common,,RefPersonalInformationVerification,Definition,,--dbtable--,System.String
f969dcc5-cf0f-463d-b81b-697d996c4bd2,Common,,RefPersonalInformationVerification,Description,,--dbtable--,System.String
a648cf3a-23eb-4d1a-8d2b-1354ab7cf4d7,Common,,RefPersonalInformationVerification,RecordEndDateTime,,--dbtable--,System.DateTime?
482b7a7c-7985-4f16-a5fb-a2f0214a7a92,Common,,RefPersonalInformationVerification,RecordStartDateTime,,--dbtable--,System.DateTime?
635e8047-7cca-485e-bb23-859d706f20cd,Common,,RefPersonalInformationVerification,RefJurisdictionId,,--dbtable--,Guid?
ee82fabd-e1e5-4513-9205-39e2b019bdb8,Common,,RefPersonalInformationVerification,RefPersonalInformationVerificationId,,--dbtable--,Guid
4f017ceb-c2e3-471f-b10e-4eae5aadb10a,Common,,RefPersonalInformationVerification,SortOrder,,--dbtable--,System.Decimal?
9f5ec156-64e9-4183-b866-7bc91dbb77be,Common,618,RefPersonalInformationVerification,,,10,
896ca56c-ed80-471e-944e-10964e54b062,Common,,RefPersonentificationSystem,,,--dbtable--,
9f356c26-902e-4443-9faa-18ad97a9f337,Common,,RefPersonentifierType,,,--dbtable--,
118fe382-b706-4598-be55-c7f18e506adf,Common,,RefPersonIdentificationSystem,Code,,--dbtable--,System.String
2af2accf-2825-4e64-a557-81c349e58837,Common,,RefPersonIdentificationSystem,Definition,,--dbtable--,System.String
71a0ea88-4e1e-40bf-92ad-7c416b9a06a0,Common,,RefPersonIdentificationSystem,Description,,--dbtable--,System.String
39d9a527-38a4-4181-bb73-e6df166bd698,Common,,RefPersonIdentificationSystem,RecordEndDateTime,,--dbtable--,System.DateTime?
1bf107f5-c946-46ea-a568-5788ef95ac08,Common,,RefPersonIdentificationSystem,RecordStartDateTime,,--dbtable--,System.DateTime?
6a1c391c-66d0-4309-9315-678573a2fadf,Common,,RefPersonIdentificationSystem,RefJurisdictionId,,--dbtable--,Guid?
808df20a-aab7-4854-b6b3-8107fe308c60,Common,,RefPersonIdentificationSystem,RefPersonIdentificationSystemId,,--dbtable--,Guid
4458242d-bdc2-4ccd-9fdf-f3280d6fe876,Common,,RefPersonIdentificationSystem,RefPersonIdentifierTypeId,,--dbtable--,Guid?
a2c3790e-a6ad-41c7-861e-73cf85ff8547,Common,,RefPersonIdentificationSystem,SortOrder,,--dbtable--,System.Decimal?
36f670c9-5b35-478a-ba50-9c3a00cb4af3,Common,1074,RefPersonIdentificationSystem,,,10,
,Common,1075,RefPersonIdentificationSystem,,,10,
,Common,785,RefPersonIdentificationSystem,,,10,
,Common,1571,RefPersonIdentificationSystem,,,10,
8532b3a8-dbd5-4441-a4b3-0069f1e319f8,Common,,RefPersonIdentifierType,Code,,--dbtable--,System.String
ed5adf67-80ca-497d-9ad5-4a069bd50963,Common,,RefPersonIdentifierType,Definition,,--dbtable--,System.String
d2bf77f2-59d1-4a41-8a9c-71b21c92212f,Common,,RefPersonIdentifierType,Description,,--dbtable--,System.String
f68ce68f-8c47-4a0d-b919-1441d8721476,Common,,RefPersonIdentifierType,RecordEndDateTime,,--dbtable--,System.DateTime?
30715f91-a68c-45e2-99c1-a35702e42d4f,Common,,RefPersonIdentifierType,RecordStartDateTime,,--dbtable--,System.DateTime?
26a18822-a8aa-419b-b315-4f4283a1663f,Common,,RefPersonIdentifierType,RefJurisdictionId,,--dbtable--,Guid?
60b3f77b-f8db-4d85-91cf-fbbe555c9aae,Common,,RefPersonIdentifierType,RefPersonIdentifierTypeId,,--dbtable--,Guid
395326af-0676-4950-b3e5-60dd9b655861,Common,,RefPersonIdentifierType,SortOrder,,--dbtable--,System.Decimal?
1c4822b1-8946-4f76-ad00-6c734f8bc5f3,Common,,RefPersonIdentifierType,,,--dbtable--,
edb57244-4202-480d-88ad-4730ab0c5c9f,Common,,RefPersonLocationType,Code,,--dbtable--,System.String
22d24fb9-f31a-4ebe-9507-dae668815f4d,Common,,RefPersonLocationType,Definition,,--dbtable--,System.String
b3deaf43-b2a5-4dfd-b329-eab9ee5649c8,Common,,RefPersonLocationType,Description,,--dbtable--,System.String
cef6cdfb-6be6-40f5-83d9-ca1eee80e40f,Common,,RefPersonLocationType,RecordEndDateTime,,--dbtable--,System.DateTime?
6d37ba15-37da-404b-87c0-e505cfc76d33,Common,,RefPersonLocationType,RecordStartDateTime,,--dbtable--,System.DateTime?
29747314-8f23-45e4-852a-7b192e233b23,Common,,RefPersonLocationType,RefAddressTypeId,,--dbtable--,Guid?
7b3b2542-2341-4190-bb55-657c492b5aaa,Common,,RefPersonLocationType,RefJurisdictionId,,--dbtable--,Guid?
9850df20-78c9-45d2-98e4-43a740c2d526,Common,,RefPersonLocationType,RefPersonLocationTypeId,,--dbtable--,Guid
e5d8b7fd-e7fa-46cb-b4f8-bbfa0743e156,Common,,RefPersonLocationType,RoleId,,--dbtable--,Guid?
b449a8b2-2031-4659-bdcb-e73553ef2633,Common,,RefPersonLocationType,SortOrder,,--dbtable--,System.Decimal?
36e6cd05-f51d-4ffb-86e3-5cc157f5c329,Common,10,RefPersonLocationType,,,10,
,Common,722,RefPersonLocationType,,,10,
038b11a9-2d6d-49e3-a938-2702f2d7f50b,Common,,RefPersonRelationshipType,Code,,--dbtable--,System.String
1ff277ac-4573-4c4d-bf99-917bf337b44b,Common,,RefPersonRelationshipType,Definition,,--dbtable--,System.String
8af201e9-1210-4b6b-bd22-ef8e6dd47ef4,Common,,RefPersonRelationshipType,Description,,--dbtable--,System.String
629ad485-2ff4-49b8-bad7-ecb86374a3e9,Common,,RefPersonRelationshipType,RecordEndDateTime,,--dbtable--,System.DateTime?
03dba785-a2cc-48f4-addc-35f0025a1663,Common,,RefPersonRelationshipType,RecordStartDateTime,,--dbtable--,System.DateTime?
544d8d1a-9d46-4947-8772-f00af225de00,Common,,RefPersonRelationshipType,RefJurisdictionId,,--dbtable--,Guid?
23ca306c-721a-492e-8819-2527840f042f,Common,,RefPersonRelationshipType,RefPersonRelationshipTypeId,,--dbtable--,Guid
6c960944-969d-4d9a-a034-d4b0cd66fe5e,Common,,RefPersonRelationshipType,SortOrder,,--dbtable--,System.Decimal?
a8a07857-66a8-447f-8ec8-87cc0b7680d0,Common,425,RefPersonRelationshipType,,,10,
eac66035-07aa-470f-88c9-a09915b82893,Common,,RefPersonStatusType,Code,,--dbtable--,System.String
ced4d6e4-c5c8-436a-9e41-e4d02eac3a26,Common,,RefPersonStatusType,Definition,,--dbtable--,System.String
ab7d4172-3682-42c2-a9e0-198f86ea9e70,Common,,RefPersonStatusType,Description,,--dbtable--,System.String
b2853303-2e0e-4d5d-b719-73083221fe5b,Common,,RefPersonStatusType,RecordEndDateTime,,--dbtable--,System.DateTime?
396c5d1a-a99e-40ca-a8ae-0e0046f7ec65,Common,,RefPersonStatusType,RecordStartDateTime,,--dbtable--,System.DateTime?
dfa4b7e6-b80f-4b6e-8739-686f54170d03,Common,,RefPersonStatusType,RefJurisdictionId,,--dbtable--,Guid?
9bc29062-c66a-4bf1-8a89-56d8c536a195,Common,,RefPersonStatusType,RefPersonStatusTypeId,,--dbtable--,Guid
165b1f2c-e5fe-4c4c-87cb-fe2bbf812afa,Common,,RefPersonStatusType,SortOrder,,--dbtable--,System.Decimal?
5db05e3d-c959-4749-b3e2-3fe788128a80,Common,86,RefPersonStatusType,,,10,
,Common,148,RefPersonStatusType,,,10,
,Common,151,RefPersonStatusType,,,10,
,Common,180,RefPersonStatusType,,,10,
,Common,189,RefPersonStatusType,,,10,
,Common,235,RefPersonStatusType,,,10,
,Common,236,RefPersonStatusType,,,10,
,Common,237,RefPersonStatusType,,,10,
,Common,286,RefPersonStatusType,,,10,
,Common,287,RefPersonStatusType,,,10,
,Common,288,RefPersonStatusType,,,10,
,Common,291,RefPersonStatusType,,,10,
,Common,569,RefPersonStatusType,,,10,
,Common,580,RefPersonStatusType,,,10,
,Common,581,RefPersonStatusType,,,10,
,Common,775,RefPersonStatusType,,,10,
,Common,776,RefPersonStatusType,,,10,
,Common,777,RefPersonStatusType,,,10,
,Common,778,RefPersonStatusType,,,10,
,Common,807,RefPersonStatusType,,,10,
,Common,814,RefPersonStatusType,,,10,
,Common,815,RefPersonStatusType,,,10,
,Common,1929,RefPersonStatusType,,,10,
,Common,1980,RefPersonStatusType,,,10,
f96cc887-b437-4825-b5ad-d599c57068d2,Common,,RefPersonTelephoneNumberType,Code,,--dbtable--,System.String
4cdc11ba-e6a2-415c-a036-244b1ec91235,Common,,RefPersonTelephoneNumberType,Definition,,--dbtable--,System.String
6bfa877c-4862-420e-913a-f53ff7e5d61b,Common,,RefPersonTelephoneNumberType,Description,,--dbtable--,System.String
fcd88b03-609b-4f56-a0db-18f6bb55bce6,Common,,RefPersonTelephoneNumberType,RecordEndDateTime,,--dbtable--,System.DateTime?
61387214-c434-4871-bfc3-d90f8bf19c77,Common,,RefPersonTelephoneNumberType,RecordStartDateTime,,--dbtable--,System.DateTime?
de95274c-7e3a-478e-b2f1-e3a3f94cbe6f,Common,,RefPersonTelephoneNumberType,RefJurisdictionId,,--dbtable--,Guid?
c798290c-c60f-406f-8ad4-df418bf7e5fd,Common,,RefPersonTelephoneNumberType,RefPersonTelephoneNumberTypeId,,--dbtable--,Guid
980982d7-f058-4213-b96b-ebe4de011e58,Common,,RefPersonTelephoneNumberType,SortOrder,,--dbtable--,System.Decimal?
2f55f49c-0535-47a3-a646-89e3d7bc2795,Common,280,RefPersonTelephoneNumberType,,,10,
0688a2f9-c191-40b7-810b-3f27dab0bbe1,Common,,RefPESCAwardLevelType,Code,,--dbtable--,System.String
eca46deb-5c27-4d52-a2ba-abad321c1d8d,Common,,RefPESCAwardLevelType,Definition,,--dbtable--,System.String
6a35cd58-2bef-458c-916b-f16a126701fe,Common,,RefPESCAwardLevelType,Description,,--dbtable--,System.String
fbf962b8-c0fb-4405-b12f-0ee25c600166,Common,,RefPESCAwardLevelType,RecordEndDateTime,,--dbtable--,System.DateTime?
02459a56-eebb-439c-9f16-e0da4d77a49e,Common,,RefPESCAwardLevelType,RecordStartDateTime,,--dbtable--,System.DateTime?
7102eb56-8656-429f-8120-437fbe7ad5c8,Common,,RefPESCAwardLevelType,RefJurisdictionId,,--dbtable--,Guid?
9e8c6e5d-a1bc-47d8-8ad6-408b33879b62,Common,,RefPESCAwardLevelType,RefPESCAwardLevelTypeId,,--dbtable--,Guid
cc81c795-c42e-452c-a423-0d57dd73a883,Common,,RefPESCAwardLevelType,SortOrder,,--dbtable--,System.Decimal?
3f1dec70-4965-4473-8309-c8a6e11cd36a,Common,1668,RefPESCAwardLevelType,,,10,
640d1707-957b-4fc9-a6d5-ef2f6788158f,Common,,RefPopulationServed,Code,,--dbtable--,System.String
8c139573-509f-41f3-903b-fd18924b6402,Common,,RefPopulationServed,Definition,,--dbtable--,System.String
15a51048-e5d4-46a4-9e33-37ac1981e986,Common,,RefPopulationServed,Description,,--dbtable--,System.String
520b9f49-7c94-4686-adb6-a7d8e02f5cec,Common,,RefPopulationServed,RecordEndDateTime,,--dbtable--,System.DateTime?
36265ea8-39f4-4930-bca3-dc48b8bf4965,Common,,RefPopulationServed,RecordStartDateTime,,--dbtable--,System.DateTime?
286999b1-5586-46ff-b13b-e1fad66e8261,Common,,RefPopulationServed,RefJurisdictionId,,--dbtable--,Guid?
e368a584-450b-433e-ac2a-d5792b4828ba,Common,,RefPopulationServed,RefPopulationServedId,,--dbtable--,Guid
3d71823a-7cb1-4f0a-888d-0178ae3770ec,Common,,RefPopulationServed,SortOrder,,--dbtable--,System.Decimal?
c87699b4-0c62-432e-bf54-fa1ab3e3e39b,Common,852,RefPopulationServed,,,10,
41467720-2a69-44af-a580-daada3873497,Common,,RefPreAndPostTestIndicator,Code,,--dbtable--,System.String
705a2644-be2c-471c-8354-4b489e970364,Common,,RefPreAndPostTestIndicator,Definition,,--dbtable--,System.String
3b9c90ef-4459-45ac-bbfb-9bec519aa8fc,Common,,RefPreAndPostTestIndicator,Description,,--dbtable--,System.String
763ca668-bf41-4f91-9e95-95629c640e0c,Common,,RefPreAndPostTestIndicator,RecordEndDateTime,,--dbtable--,System.DateTime?
6dfc0eb8-bbc0-45ee-b16d-5f602c3a3d21,Common,,RefPreAndPostTestIndicator,RecordStartDateTime,,--dbtable--,System.DateTime?
2bc095a9-31d9-4970-a796-751ab7f013d5,Common,,RefPreAndPostTestIndicator,RefJurisdictionId,,--dbtable--,Guid?
e264b9a7-acb5-4393-9c98-e0be87df8dbd,Common,,RefPreAndPostTestIndicator,RefPreAndPostTestIndicatorId,,--dbtable--,Guid
8e87d520-6c4f-4b87-b12e-b61b905a7075,Common,,RefPreAndPostTestIndicator,SortOrder,,--dbtable--,System.Decimal?
3ea77b79-46a1-460e-b942-866045fc2d94,Common,571,RefPreAndPostTestIndicator,,,10,
0c31b41e-a37b-4886-b118-835307003d5a,Common,,RefPredominantCalendarSystem,Code,,--dbtable--,System.String
9d801582-bf26-45ac-9def-1970e2c3b01e,Common,,RefPredominantCalendarSystem,Definition,,--dbtable--,System.String
3de3c2e0-63a8-4f8c-83e2-b6e4edde52ad,Common,,RefPredominantCalendarSystem,Description,,--dbtable--,System.String
bc5affb5-1b6c-4bfb-8fae-b971766c3c9d,Common,,RefPredominantCalendarSystem,RecordEndDateTime,,--dbtable--,System.DateTime?
55909bc1-2f41-401d-a89b-449c48789a44,Common,,RefPredominantCalendarSystem,RecordStartDateTime,,--dbtable--,System.DateTime?
15aba93d-dff1-4177-bdbf-d68741696ba1,Common,,RefPredominantCalendarSystem,RefJurisdictionId,,--dbtable--,Guid?
a404f7c8-bdee-48c9-8cf1-1a3c44038ae9,Common,,RefPredominantCalendarSystem,RefPredominantCalendarSystemId,,--dbtable--,Guid
f94c86d4-11b9-428e-b03a-5c5137874b86,Common,,RefPredominantCalendarSystem,SortOrder,,--dbtable--,System.Decimal?
30b699ce-b310-4dbc-b129-4b1f11e6f31e,Common,729,RefPredominantCalendarSystem,,,10,
f1a0fa0f-f21f-4eb0-a2de-8a674787fad8,Common,,RefPreKEligibleAgesNonIDEA,Code,,--dbtable--,System.String
d8d6225e-f754-4e1c-84e1-354a8c2b5555,Common,,RefPreKEligibleAgesNonIDEA,Definition,,--dbtable--,System.String
5be66aec-70fe-4fd0-a037-ae1084d7ae66,Common,,RefPreKEligibleAgesNonIDEA,Description,,--dbtable--,System.String
2102499c-9e60-4186-87b9-ab1e3cb8d5ba,Common,,RefPreKEligibleAgesNonIDEA,RecordEndDateTime,,--dbtable--,System.DateTime?
ba683f69-e7f5-4a16-81ea-60dbeadf0634,Common,,RefPreKEligibleAgesNonIDEA,RecordStartDateTime,,--dbtable--,System.DateTime?
887cee01-e08d-4416-9325-03d9b8b11a70,Common,,RefPreKEligibleAgesNonIDEA,RefJurisdictionId,,--dbtable--,Guid?
a5e31763-87d7-4573-a641-b64141eb6cc1,Common,,RefPreKEligibleAgesNonIDEA,RefPreKEligibleAgesNonIDEAId,,--dbtable--,Guid
99b0cff8-5caa-43df-bf70-bd7bc070f2bf,Common,,RefPreKEligibleAgesNonIDEA,SortOrder,,--dbtable--,System.Decimal?
f30c3c6a-5d9d-4e62-8456-bb1b35237465,Common,217,RefPreKEligibleAgesNonIDEA,,,10,
6c1776cf-9f25-4136-95b9-4fc6b90bbf1b,Common,,RefPrekindergartenDailyLength,,,--dbtable--,
d7db395f-bcab-440d-9351-854b46aae6bf,Common,,RefPrekindergartenEligibility,Code,,--dbtable--,System.String
91650fa9-3640-41c1-be05-4afd7ba58da2,Common,,RefPrekindergartenEligibility,Definition,,--dbtable--,System.String
4364a8ef-5756-4d4c-a825-76b05c5ef2a0,Common,,RefPrekindergartenEligibility,Description,,--dbtable--,System.String
943b62b9-3015-4d5a-b2cf-bd7d8664792b,Common,,RefPrekindergartenEligibility,RecordEndDateTime,,--dbtable--,System.DateTime?
08d82c37-f85b-4707-b057-62fa5f65b16d,Common,,RefPrekindergartenEligibility,RecordStartDateTime,,--dbtable--,System.DateTime?
34493973-55c4-4394-af8e-c36c79ec4e98,Common,,RefPrekindergartenEligibility,RefJurisdictionId,,--dbtable--,Guid?
42539e9c-d481-470c-add5-63b9ae101901,Common,,RefPrekindergartenEligibility,RefPrekindergartenEligibilityId,,--dbtable--,Guid
08424247-3201-484d-b379-99e0eb432a47,Common,,RefPrekindergartenEligibility,SortOrder,,--dbtable--,System.Decimal?
a4e51b1f-8376-4472-92ab-c8e0a2a68957,Common,216,RefPrekindergartenEligibility,,,10,
825df9e3-eff5-4ee5-a3dd-c7cae041812e,Common,,RefPresentAttendanceCategory,Code,,--dbtable--,System.String
b02926c5-df54-4744-bf44-f1a0f38f2827,Common,,RefPresentAttendanceCategory,Definition,,--dbtable--,System.String
2ac7ed2b-935e-476e-ac35-501e3f2c64fd,Common,,RefPresentAttendanceCategory,Description,,--dbtable--,System.String
4f265f5f-34cd-4d34-a0c8-33754bac58f0,Common,,RefPresentAttendanceCategory,RecordEndDateTime,,--dbtable--,System.DateTime?
813112ba-4dd9-4a72-8737-d00d09d6dabc,Common,,RefPresentAttendanceCategory,RecordStartDateTime,,--dbtable--,System.DateTime?
a9cba017-6750-4ed7-8c3d-d03c4b625586,Common,,RefPresentAttendanceCategory,RefJurisdictionId,,--dbtable--,Guid?
6f517081-10b6-49f5-9859-a170c7af3b50,Common,,RefPresentAttendanceCategory,RefPresentAttendanceCategoryId,,--dbtable--,Guid
d649d029-a327-4c69-8262-8f9d594c40c8,Common,,RefPresentAttendanceCategory,SortOrder,,--dbtable--,System.Decimal?
297d5359-0a00-4453-b63b-4258326132f7,Common,600,RefPresentAttendanceCategory,,,10,
082e00a1-b415-4260-b8ad-3775128f569c,Common,,RefPrimaryLearningDeviceAccess,Code,,--dbtable--,System.String
089d10da-f701-4f6e-a100-aeb64e4e6bf4,Common,,RefPrimaryLearningDeviceAccess,Definition,,--dbtable--,System.String
7299c3e6-66a4-4b24-8663-da6e6aff7019,Common,,RefPrimaryLearningDeviceAccess,Description,,--dbtable--,System.String
494cac05-a9ef-4bd3-aeb2-8eb817fd47e5,Common,,RefPrimaryLearningDeviceAccess,RecordEndDateTime,,--dbtable--,System.DateTime?
c7435de6-87d2-4eb4-bccb-d7fce3342984,Common,,RefPrimaryLearningDeviceAccess,RecordStartDateTime,,--dbtable--,System.DateTime?
ba7665c0-cfc1-4a11-8553-ba32853a2bb1,Common,,RefPrimaryLearningDeviceAccess,RefJurisdictionId,,--dbtable--,Guid?
4f6ad2b7-8854-4b12-9ed5-323c56a6d92d,Common,,RefPrimaryLearningDeviceAccess,RefPrimaryLearningDeviceAccessId,,--dbtable--,Guid
8b11cf24-4c9b-4393-969e-602376b12328,Common,,RefPrimaryLearningDeviceAccess,SortOrder,,--dbtable--,System.Decimal?
55e399fa-7f5c-4191-b673-89b8a4da6445,Common,1932,RefPrimaryLearningDeviceAccess,,,10,
53760ad5-93ad-46cb-a586-dfc303181d35,Common,,RefPrimaryLearningDeviceAwayFromSchool,Code,,--dbtable--,System.String
796056a5-1ba9-4b70-bc41-9e8eb1381ada,Common,,RefPrimaryLearningDeviceAwayFromSchool,Definition,,--dbtable--,System.String
649a594d-38b7-4712-b4d5-2329d6efca7e,Common,,RefPrimaryLearningDeviceAwayFromSchool,Description,,--dbtable--,System.String
6393a2a3-a494-43d5-9c43-aa69499557f9,Common,,RefPrimaryLearningDeviceAwayFromSchool,RecordEndDateTime,,--dbtable--,System.DateTime?
ec055954-30dd-40c2-84eb-5f1f6b7d36aa,Common,,RefPrimaryLearningDeviceAwayFromSchool,RecordStartDateTime,,--dbtable--,System.DateTime?
